PlayerID,PurchaseAmount,PurchaseDate
1705,49.99,2023-11-18
5088,1.99,2023-02-05
3402,0.99,2023-09-07
5797,49.99,2023-05-31
2307,9.99,2023-03-09
968,1.99,2023-12-09
6322,49.99,2023-03-04
319,0.99,2023-05-18
59,9.99,2023-02-25
5720,9.99,2023-07-30
1396,0.99,2023-09-04
5212,0.99,2023-01-06
624,0.99,2023-03-27
474,0.99,2023-01-03
9946,0.99,2023-08-14
8564,0.99,2023-06-21
7500,9.99,2023-03-01
1796,9.99,2023-05-07
2692,4.99,2023-03-12
2212,0.99,2023-05-16
4193,49.99,2023-11-05
6108,19.99,2023-07-11
4585,19.99,2023-11-17
7799,19.99,2023-11-17
2158,1.99,2023-01-25
8961,49.99,2023-09-20
8535,4.99,2023-02-12
1938,4.99,2023-10-11
8683,9.99,2023-03-04
8481,49.99,2023-07-21
6819,4.99,2023-03-01
3180,49.99,2023-07-19
6203,0.99,2023-08-09
7559,19.99,2023-04-30
5442,4.99,2023-03-21
3529,1.99,2023-06-19
7446,49.99,2023-11-18
7816,19.99,2023-05-12
5832,0.99,2023-06-05
2225,1.99,2023-08-28
392,9.99,2023-08-13
6513,9.99,2023-09-02
7881,49.99,2023-01-16
4459,49.99,2023-02-10
2521,0.99,2023-07-06
6051,1.99,2023-03-04
6501,49.99,2023-11-29
6348,49.99,2023-05-27
5793,1.99,2023-03-05
4327,19.99,2023-06-13
8674,19.99,2023-01-09
8701,9.99,2023-03-16
3135,1.99,2023-02-23
5384,1.99,2023-10-25
4799,49.99,2023-11-04
4904,9.99,2023-10-29
6109,49.99,2023-05-10
72,9.99,2023-09-25
9654,4.99,2023-06-03
8416,1.99,2023-01-06
2354,0.99,2023-07-26
7975,1.99,2023-08-11
8496,1.99,2023-10-10
2285,49.99,2023-07-21
8733,0.99,2023-10-30
3676,19.99,2023-06-20
4619,9.99,2023-10-03
8034,49.99,2023-02-26
7528,0.99,2023-07-11
8219,1.99,2023-03-30
466,19.99,2023-07-12
4680,0.99,2023-05-29
6373,49.99,2023-03-10
5664,4.99,2023-10-02
3825,0.99,2023-11-17
6928,4.99,2023-04-17
5093,1.99,2023-11-17
3063,0.99,2023-08-06
6262,9.99,2023-06-24
1037,0.99,2023-09-26
6111,0.99,2023-06-27
6817,49.99,2023-06-26
3073,19.99,2023-09-16
3379,9.99,2023-12-06
2833,4.99,2023-04-20
8164,0.99,2023-02-08
3162,9.99,2023-06-04
2364,0.99,2023-04-25
3560,4.99,2023-06-25
2341,9.99,2023-07-26
9041,49.99,2023-12-20
2167,9.99,2023-09-11
8091,19.99,2023-08-01
529,0.99,2023-02-13
4578,0.99,2023-12-18
8932,9.99,2023-11-06
6859,9.99,2023-03-02
3826,0.99,2023-12-11
2211,1.99,2023-08-22
5669,19.99,2023-10-10
5561,1.99,2023-01-22
6031,49.99,2023-11-14
7882,1.99,2023-09-14
6765,4.99,2023-08-29
2318,9.99,2023-03-05
6648,4.99,2023-05-17
6159,19.99,2023-07-20
9647,0.99,2023-06-09
8554,19.99,2023-03-24
2320,9.99,2023-05-04
7497,0.99,2023-08-08
8930,9.99,2023-11-02
4850,0.99,2023-06-14
9878,4.99,2023-06-08
2075,9.99,2023-09-24
542,0.99,2023-09-30
1640,19.99,2023-04-02
1294,49.99,2023-05-31
9662,9.99,2023-07-21
3326,4.99,2023-12-31
304,19.99,2023-07-09
4948,1.99,2023-11-14
9561,49.99,2023-06-20
8430,9.99,2023-08-27
1996,0.99,2023-09-21
5492,0.99,2023-03-14
2554,9.99,2023-05-30
5340,0.99,2023-07-04
8523,0.99,2023-09-12
7890,49.99,2023-08-21
4901,9.99,2023-05-10
4675,9.99,2023-12-24
1184,1.99,2023-10-30
8123,0.99,2023-01-05
3076,19.99,2023-09-16
1680,4.99,2023-10-27
5928,9.99,2023-04-23
9127,4.99,2023-10-07
1059,1.99,2023-12-03
5241,1.99,2023-12-11
9609,19.99,2023-02-02
5025,0.99,2023-12-03
4170,0.99,2023-05-15
4761,1.99,2023-01-16
2512,49.99,2023-05-04
6512,0.99,2023-02-12
2719,0.99,2023-07-16
5036,1.99,2023-12-22
3334,49.99,2023-08-03
9033,0.99,2023-03-31
3935,49.99,2023-11-07
2089,4.99,2023-12-05
8305,19.99,2023-01-25
2059,4.99,2023-11-23
8210,0.99,2023-12-25
6773,1.99,2023-03-26
1613,4.99,2023-12-22
4881,49.99,2023-02-20
1125,9.99,2023-04-09
5848,49.99,2023-02-08
2935,49.99,2023-05-11
2411,49.99,2023-08-18
1023,9.99,2023-10-07
366,49.99,2023-07-11
4110,9.99,2023-03-31
2122,0.99,2023-08-29
8460,0.99,2023-08-26
6754,0.99,2023-12-14
4684,1.99,2023-01-23
8290,49.99,2023-02-20
890,0.99,2023-12-27
9388,49.99,2023-03-17
9246,9.99,2023-02-09
5184,0.99,2023-05-14
6555,0.99,2023-10-07
4192,0.99,2023-03-08
3506,1.99,2023-02-09
6643,49.99,2023-04-16
4683,4.99,2023-07-09
1100,1.99,2023-05-02
6835,1.99,2023-01-11
6022,1.99,2023-10-23
2815,4.99,2023-06-02
8369,1.99,2023-12-26
6265,4.99,2023-08-12
5147,0.99,2023-10-23
1175,1.99,2023-03-15
4946,0.99,2023-05-24
900,0.99,2023-09-21
5983,4.99,2023-04-23
5364,4.99,2023-05-11
2443,0.99,2023-06-24
6234,49.99,2023-07-01
3721,19.99,2023-11-10
2198,9.99,2023-01-30
7138,1.99,2023-10-28
8304,9.99,2023-07-11
1500,19.99,2023-08-16
5283,49.99,2023-11-21
4181,9.99,2023-02-03
4752,49.99,2023-10-27
5836,4.99,2023-05-31
5934,19.99,2023-04-12
1325,0.99,2023-10-11
1512,9.99,2023-01-14
3436,4.99,2023-08-15
734,49.99,2023-08-06
8413,19.99,2023-02-27
2946,4.99,2023-07-01
455,19.99,2023-10-20
7959,0.99,2023-07-21
9866,9.99,2023-01-18
7677,9.99,2023-08-18
1887,9.99,2023-02-13
9950,1.99,2023-12-07
2178,9.99,2023-12-10
7960,19.99,2023-06-29
8186,1.99,2023-01-06
312,0.99,2023-06-04
640,9.99,2023-10-19
2975,19.99,2023-03-16
5808,9.99,2023-02-02
8475,19.99,2023-11-07
7936,1.99,2023-05-15
2940,9.99,2023-02-02
9384,19.99,2023-08-26
5687,4.99,2023-12-08
3364,9.99,2023-08-04
5761,19.99,2023-05-23
3791,49.99,2023-06-26
4741,9.99,2023-08-18
732,49.99,2023-12-09
5543,1.99,2023-06-07
7881,4.99,2023-06-10
34,49.99,2023-08-01
1202,4.99,2023-06-13
2097,0.99,2023-07-23
244,0.99,2023-09-04
8031,4.99,2023-03-06
2341,49.99,2023-05-31
5655,19.99,2023-02-27
3929,1.99,2023-08-17
7718,19.99,2023-05-03
516,49.99,2023-09-02
748,9.99,2023-03-17
5599,9.99,2023-04-03
7579,19.99,2023-01-29
5021,49.99,2023-06-01
5265,4.99,2023-01-12
3876,49.99,2023-10-19
8498,49.99,2023-07-10
8452,9.99,2023-12-19
1337,49.99,2023-04-12
538,1.99,2023-04-05
215,19.99,2023-10-06
8238,9.99,2023-08-25
2943,1.99,2023-04-06
1151,0.99,2023-01-24
5025,19.99,2023-06-06
5884,19.99,2023-09-20
24,0.99,2023-06-11
4816,19.99,2023-11-10
6274,0.99,2023-11-22
6787,19.99,2023-04-23
9287,0.99,2023-06-10
2386,0.99,2023-12-28
9961,9.99,2023-02-05
7039,4.99,2023-02-20
2859,0.99,2023-08-22
8572,49.99,2023-01-29
7732,1.99,2023-06-29
3734,9.99,2023-12-09
607,19.99,2023-09-05
2762,19.99,2023-04-26
773,9.99,2023-10-08
5020,0.99,2023-07-10
4678,9.99,2023-09-17
6140,1.99,2023-09-26
6158,49.99,2023-04-02
6726,49.99,2023-11-30
6353,0.99,2023-11-01
5266,49.99,2023-09-19
9451,4.99,2023-03-02
7114,1.99,2023-04-21
2239,19.99,2023-11-19
9590,49.99,2023-11-10
9767,49.99,2023-01-11
3849,19.99,2023-12-28
3737,4.99,2023-10-07
331,0.99,2023-06-13
4396,49.99,2023-04-05
2400,49.99,2023-03-01
8521,0.99,2023-07-01
3057,19.99,2023-02-22
8558,19.99,2023-01-19
3860,19.99,2023-08-25
2293,49.99,2023-10-10
8432,19.99,2023-01-12
5129,19.99,2023-11-23
1900,19.99,2023-09-29
8836,49.99,2023-04-08
2510,9.99,2023-03-25
6374,1.99,2023-08-10
1060,9.99,2023-05-26
2984,4.99,2023-10-03
6743,1.99,2023-10-29
2181,1.99,2023-05-08
7066,0.99,2023-12-23
5424,9.99,2023-07-20
8028,4.99,2023-03-02
9757,49.99,2023-06-22
8659,19.99,2023-01-23
5391,49.99,2023-12-26
6557,0.99,2023-06-05
6848,4.99,2023-10-28
4668,9.99,2023-10-25
1462,0.99,2023-06-12
8844,19.99,2023-01-29
6280,0.99,2023-08-24
5586,4.99,2023-11-11
8393,49.99,2023-05-18
2786,9.99,2023-04-03
2099,49.99,2023-05-29
9574,19.99,2023-07-15
4177,9.99,2023-08-14
5159,9.99,2023-08-02
96,4.99,2023-04-11
4743,9.99,2023-04-28
1949,0.99,2023-08-25
470,1.99,2023-01-16
7547,19.99,2023-01-13
1588,19.99,2023-02-25
4355,19.99,2023-12-19
822,1.99,2023-11-20
6149,4.99,2023-12-08
1533,19.99,2023-07-24
4776,9.99,2023-03-08
2094,19.99,2023-03-13
9757,0.99,2023-08-23
215,49.99,2023-07-17
59,49.99,2023-04-02
7946,0.99,2023-08-08
4257,9.99,2023-12-10
5182,19.99,2023-12-15
9049,9.99,2023-03-19
936,49.99,2023-11-26
6329,0.99,2023-10-29
494,0.99,2023-10-30
1186,4.99,2023-02-14
5800,0.99,2023-04-27
717,19.99,2023-11-13
7683,4.99,2023-01-14
5369,9.99,2023-01-05
5520,0.99,2023-10-30
9597,4.99,2023-10-01
2445,0.99,2023-01-16
9737,49.99,2023-06-08
8989,9.99,2023-10-10
1876,4.99,2023-10-20
372,0.99,2023-09-22
6053,49.99,2023-07-20
9716,9.99,2023-11-12
2149,49.99,2023-08-01
7603,4.99,2023-03-21
8894,49.99,2023-03-05
2762,19.99,2023-10-28
4976,49.99,2023-03-09
1684,0.99,2023-10-31
6974,49.99,2023-07-03
9454,1.99,2023-10-10
8086,4.99,2023-08-11
173,1.99,2023-09-22
42,0.99,2023-08-08
213,1.99,2023-08-21
808,4.99,2023-12-04
4051,49.99,2023-05-25
9818,1.99,2023-03-20
9175,49.99,2023-09-06
1758,49.99,2023-01-28
1783,49.99,2023-06-24
6392,4.99,2023-09-11
7207,9.99,2023-11-19
8780,0.99,2023-01-19
6590,1.99,2023-04-26
7549,4.99,2023-10-20
1522,0.99,2023-09-08
8427,49.99,2023-12-11
3184,4.99,2023-03-18
6987,4.99,2023-04-01
728,19.99,2023-06-04
6718,0.99,2023-06-28
5531,0.99,2023-06-24
2898,49.99,2023-06-02
8151,1.99,2023-01-30
1276,49.99,2023-11-28
8831,4.99,2023-02-17
7560,4.99,2023-09-07
4694,0.99,2023-11-08
4730,4.99,2023-09-26
2498,4.99,2023-07-04
7078,49.99,2023-07-19
7796,49.99,2023-08-12
3766,49.99,2023-04-17
5735,49.99,2023-02-06
8292,9.99,2023-07-01
5628,19.99,2023-11-26
1845,4.99,2023-08-17
5590,19.99,2023-10-02
5816,1.99,2023-06-10
7869,1.99,2023-05-14
9129,1.99,2023-01-04
5827,9.99,2023-08-29
7228,9.99,2023-12-30
1433,19.99,2023-02-05
9779,9.99,2023-08-19
2904,49.99,2023-10-07
4022,1.99,2023-12-02
2585,49.99,2023-01-22
1816,4.99,2023-05-08
655,49.99,2023-01-27
2637,19.99,2023-09-01
9227,4.99,2023-03-25
4835,4.99,2023-04-12
8106,19.99,2023-03-12
9360,49.99,2023-04-10
4093,9.99,2023-08-06
3255,49.99,2023-10-21
6712,19.99,2023-04-29
4316,1.99,2023-02-17
9568,19.99,2023-06-16
3950,9.99,2023-09-28
8301,4.99,2023-11-13
9081,0.99,2023-03-09
6432,19.99,2023-12-13
8085,0.99,2023-08-21
8456,9.99,2023-06-28
3879,4.99,2023-11-05
1491,9.99,2023-07-08
1199,19.99,2023-10-15
3496,19.99,2023-12-01
9499,19.99,2023-05-06
3961,0.99,2023-12-04
9584,49.99,2023-01-06
9024,9.99,2023-07-19
970,19.99,2023-01-25
6782,9.99,2023-07-08
9589,1.99,2023-01-17
6235,1.99,2023-10-19
6334,9.99,2023-03-03
9040,4.99,2023-11-12
4557,19.99,2023-12-25
3207,1.99,2023-02-13
4063,9.99,2023-02-11
8095,19.99,2023-09-01
9333,4.99,2023-11-02
7726,0.99,2023-02-09
897,1.99,2023-11-08
8095,49.99,2023-03-23
6616,49.99,2023-04-03
4082,49.99,2023-08-21
5591,49.99,2023-05-21
6597,4.99,2023-10-12
6496,49.99,2023-03-29
674,9.99,2023-07-02
654,4.99,2023-08-19
4745,4.99,2023-12-21
2845,49.99,2023-06-04
4137,0.99,2023-01-12
7392,4.99,2023-08-23
9756,1.99,2023-12-23
1329,0.99,2023-02-20
1083,19.99,2023-02-22
3430,4.99,2023-09-15
430,0.99,2023-01-31
1908,1.99,2023-08-02
4320,9.99,2023-09-01
3840,4.99,2023-07-17
1462,4.99,2023-09-09
8792,19.99,2023-09-06
7819,1.99,2023-02-19
7685,0.99,2023-04-29
8386,1.99,2023-06-06
6737,1.99,2023-05-15
3523,4.99,2023-05-18
3074,9.99,2023-09-03
6390,19.99,2023-10-08
8183,19.99,2023-06-21
6589,9.99,2023-12-18
4178,9.99,2023-03-22
1141,1.99,2023-07-24
2268,9.99,2023-09-17
2495,49.99,2023-03-04
4474,4.99,2023-06-24
3917,4.99,2023-12-15
2318,0.99,2023-08-30
6635,0.99,2023-04-18
3447,4.99,2023-09-21
9756,1.99,2023-02-20
7745,49.99,2023-02-10
5235,9.99,2023-01-19
4153,4.99,2023-11-09
3297,49.99,2023-03-12
986,1.99,2023-08-16
7991,0.99,2023-03-31
6283,49.99,2023-07-03
4388,1.99,2023-10-27
8983,19.99,2023-04-29
5997,4.99,2023-06-08
1114,49.99,2023-03-20
7817,0.99,2023-08-31
8136,4.99,2023-12-23
4916,19.99,2023-04-12
5503,4.99,2023-11-05
1381,9.99,2023-07-03
4474,0.99,2023-06-09
4658,1.99,2023-01-17
970,0.99,2023-06-21
2673,19.99,2023-11-25
2828,4.99,2023-06-10
8801,4.99,2023-05-15
7585,49.99,2023-12-07
3310,19.99,2023-08-22
3399,19.99,2023-01-05
4713,19.99,2023-04-18
8882,0.99,2023-04-16
6900,49.99,2023-09-26
4497,0.99,2023-02-13
5467,19.99,2023-07-06
3732,0.99,2024-01-01
8908,9.99,2023-09-09
1145,19.99,2023-11-04
7331,0.99,2023-01-14
4578,19.99,2023-12-03
6077,0.99,2023-10-25
4628,49.99,2023-04-01
9431,4.99,2023-08-05
1389,19.99,2023-06-05
3335,49.99,2023-04-03
4230,4.99,2023-01-01
9749,19.99,2023-12-29
7727,4.99,2023-11-15
7569,49.99,2023-10-05
7821,9.99,2023-10-19
8338,1.99,2023-06-15
403,9.99,2023-02-06
9732,49.99,2023-08-16
2831,1.99,2023-08-28
6399,49.99,2023-02-14
1838,4.99,2023-02-08
6278,1.99,2023-05-29
9488,19.99,2023-10-08
5829,0.99,2023-09-28
4762,0.99,2023-11-05
2469,1.99,2023-01-13
8625,4.99,2023-12-20
3461,19.99,2023-10-31
9279,49.99,2023-07-31
5237,1.99,2023-01-22
9965,0.99,2023-01-20
5933,19.99,2023-06-17
7242,0.99,2023-10-02
8565,9.99,2023-01-25
2759,4.99,2023-06-09
8387,0.99,2023-12-07
2727,0.99,2023-03-30
7896,49.99,2023-02-09
3991,4.99,2023-02-16
6091,9.99,2023-04-04
7869,49.99,2023-07-22
9063,49.99,2023-06-01
994,19.99,2023-04-16
5599,4.99,2023-05-23
4202,49.99,2023-01-24
7109,4.99,2023-09-25
9798,4.99,2023-06-01
4921,49.99,2023-01-15
686,19.99,2023-09-07
9952,49.99,2023-12-15
4790,0.99,2023-12-03
1569,19.99,2023-04-23
5577,49.99,2023-11-29
1923,4.99,2023-01-11
4803,19.99,2023-12-02
7817,19.99,2023-08-26
7264,49.99,2023-04-16
5156,9.99,2023-04-29
6451,0.99,2023-03-11
6756,0.99,2023-03-28
2977,1.99,2023-07-18
7132,19.99,2023-08-14
7755,1.99,2023-02-22
8443,0.99,2023-11-03
273,0.99,2023-05-12
644,1.99,2023-06-16
1982,9.99,2023-08-22
7095,49.99,2023-11-28
848,0.99,2023-02-20
2521,19.99,2023-03-11
4072,4.99,2023-08-29
9727,0.99,2023-11-02
3262,4.99,2023-10-07
1556,19.99,2023-08-21
8152,1.99,2023-03-15
8645,9.99,2023-12-27
5655,49.99,2023-08-09
5615,4.99,2023-01-16
6935,0.99,2023-11-08
6795,0.99,2023-03-04
9241,19.99,2023-09-01
7060,4.99,2023-02-16
9677,1.99,2023-01-21
8631,19.99,2023-06-20
2866,0.99,2023-03-05
8428,19.99,2023-10-21
1593,49.99,2023-06-23
7888,9.99,2023-05-03
5901,9.99,2023-12-19
2265,9.99,2023-12-07
5582,49.99,2023-10-07
1671,49.99,2023-12-28
4811,49.99,2023-10-24
3361,4.99,2023-11-19
691,4.99,2023-07-19
8223,49.99,2023-01-14
4101,19.99,2023-07-01
3130,0.99,2023-08-25
6144,0.99,2023-12-22
1970,19.99,2023-06-09
677,1.99,2023-06-17
4789,19.99,2023-06-01
420,9.99,2023-10-15
8324,0.99,2023-10-15
6658,19.99,2023-08-25
9632,0.99,2023-02-25
4744,0.99,2023-03-11
7087,9.99,2023-11-17
110,4.99,2023-11-23
3257,1.99,2023-04-20
3541,1.99,2023-02-09
5643,49.99,2023-10-23
7493,9.99,2023-01-09
6330,1.99,2023-01-12
3984,19.99,2023-09-22
3139,9.99,2023-06-05
2188,49.99,2023-12-13
3623,49.99,2023-07-20
9820,49.99,2023-11-04
167,0.99,2023-04-08
7637,9.99,2023-07-18
8476,1.99,2023-09-10
6039,0.99,2023-08-17
2506,0.99,2023-12-09
7439,4.99,2023-05-12
1305,9.99,2023-10-13
3315,4.99,2023-04-06
1721,49.99,2023-11-17
7674,4.99,2023-07-14
4690,49.99,2023-10-07
343,0.99,2023-07-06
4898,19.99,2023-03-05
5874,19.99,2023-12-10
7702,19.99,2023-10-18
7715,4.99,2023-03-14
3862,0.99,2023-05-25
3543,49.99,2023-01-26
6622,4.99,2023-12-15
6344,4.99,2023-12-20
4713,49.99,2023-01-02
4119,4.99,2023-05-22
2406,0.99,2023-06-10
2217,0.99,2023-09-16
4615,1.99,2023-02-08
1130,49.99,2023-02-28
4733,9.99,2023-04-26
512,9.99,2023-04-03
6192,0.99,2023-01-10
4045,1.99,2023-01-09
9396,9.99,2023-08-09
8504,9.99,2023-01-03
4115,0.99,2023-09-29
5151,9.99,2023-03-27
9722,0.99,2023-08-30
694,19.99,2023-03-17
120,0.99,2023-02-26
2800,4.99,2023-03-05
670,49.99,2023-08-02
3425,1.99,2023-09-01
7260,0.99,2023-11-28
8504,49.99,2023-11-18
5222,1.99,2024-01-01
8317,19.99,2023-06-18
6874,1.99,2023-03-26
8252,49.99,2023-12-01
4219,1.99,2023-02-10
6706,49.99,2023-04-12
9571,49.99,2023-07-18
991,9.99,2023-12-18
4299,19.99,2023-03-14
5890,1.99,2023-07-27
9256,4.99,2023-04-16
7332,1.99,2023-11-02
4420,9.99,2023-10-31
3863,0.99,2023-01-14
1092,0.99,2023-01-09
6980,4.99,2023-02-20
7627,4.99,2023-09-26
7647,49.99,2023-02-17
5759,19.99,2023-08-13
1738,19.99,2023-11-18
1803,1.99,2023-04-17
8967,4.99,2023-04-23
3980,1.99,2023-01-08
4210,1.99,2023-06-01
8916,0.99,2023-06-15
7166,19.99,2023-05-03
259,9.99,2023-03-19
2852,19.99,2023-11-15
4926,4.99,2023-06-28
116,49.99,2023-08-13
4266,4.99,2023-02-17
7693,0.99,2023-11-01
9386,4.99,2023-08-09
3279,1.99,2023-03-25
8029,19.99,2023-01-01
9192,1.99,2023-09-05
7133,1.99,2023-08-10
4436,4.99,2023-06-19
6551,49.99,2023-02-15
9284,1.99,2023-07-15
3673,49.99,2023-06-19
4235,4.99,2023-05-26
1096,9.99,2023-10-29
6206,49.99,2023-09-26
8026,19.99,2023-12-06
9957,0.99,2023-11-09
9566,19.99,2023-03-13
4714,4.99,2023-10-03
792,1.99,2023-10-29
7804,4.99,2023-03-26
9490,19.99,2023-05-27
4890,19.99,2023-08-09
6783,1.99,2023-11-22
5037,0.99,2023-12-26
600,9.99,2023-11-01
9936,49.99,2023-04-17
1213,1.99,2023-12-18
3993,4.99,2023-10-26
2179,19.99,2023-08-27
3296,4.99,2023-12-08
5150,9.99,2023-09-22
6602,9.99,2023-08-06
848,49.99,2023-03-27
5014,49.99,2023-03-30
9116,49.99,2023-10-05
6098,49.99,2023-02-21
6897,0.99,2023-12-13
2999,49.99,2023-09-10
660,19.99,2023-09-16
659,4.99,2023-01-28
2447,4.99,2023-11-10
9345,49.99,2023-10-26
658,0.99,2023-12-03
1738,1.99,2023-09-22
244,49.99,2023-04-28
138,0.99,2023-03-02
8202,0.99,2023-01-22
8406,1.99,2023-03-25
4550,4.99,2023-01-04
4136,4.99,2023-05-29
3605,4.99,2023-12-17
4172,9.99,2023-05-20
7953,19.99,2023-09-17
1186,0.99,2023-01-16
567,4.99,2023-01-02
2600,0.99,2023-01-26
373,19.99,2023-02-05
4782,19.99,2023-11-28
1985,1.99,2023-12-05
9049,9.99,2023-04-10
8518,19.99,2023-10-18
731,49.99,2023-04-10
987,1.99,2023-03-04
3462,49.99,2023-11-30
1619,49.99,2023-12-08
4050,49.99,2023-10-27
8540,4.99,2023-01-16
2679,1.99,2023-11-16
777,49.99,2023-02-19
9957,49.99,2023-08-27
5376,0.99,2023-02-06
8214,1.99,2023-10-04
480,4.99,2023-03-23
1507,49.99,2023-05-10
3825,1.99,2023-02-11
2236,1.99,2023-02-05
4874,19.99,2023-06-20
1340,1.99,2023-05-14
6405,0.99,2023-07-25
5254,49.99,2023-10-25
1289,19.99,2023-11-18
4142,4.99,2023-06-17
414,49.99,2023-02-19
3166,49.99,2023-08-27
4817,4.99,2023-01-08
5969,9.99,2023-03-03
3165,9.99,2023-03-24
7496,4.99,2023-06-02
2419,9.99,2023-10-12
1104,4.99,2023-08-08
4765,9.99,2023-05-05
3774,1.99,2023-11-05
8570,19.99,2023-07-17
4988,9.99,2023-10-21
6223,9.99,2023-09-18
8316,0.99,2023-05-06
5968,19.99,2023-04-04
6708,4.99,2023-11-03
1307,9.99,2023-07-02
3271,19.99,2023-01-04
1047,9.99,2023-05-31
742,0.99,2023-10-15
7555,4.99,2023-06-12
3174,0.99,2023-09-03
2807,4.99,2023-10-12
4864,9.99,2023-07-26
2589,0.99,2023-10-25
9079,49.99,2023-07-08
4884,4.99,2023-01-27
8514,49.99,2023-09-17
6149,1.99,2023-12-13
7878,49.99,2023-04-12
3452,49.99,2023-03-13
4990,19.99,2023-08-26
9054,49.99,2023-06-16
8036,1.99,2023-02-17
7355,1.99,2023-10-09
2668,0.99,2023-05-01
4631,49.99,2023-02-08
1716,0.99,2023-03-27
3406,4.99,2023-07-30
4147,4.99,2023-03-17
5744,4.99,2023-06-09
3443,0.99,2023-03-02
1944,19.99,2023-11-30
6236,49.99,2023-04-09
4938,1.99,2023-05-17
6397,4.99,2023-11-19
6818,49.99,2023-06-14
449,49.99,2023-11-07
2518,19.99,2023-11-25
6269,9.99,2023-09-13
6599,19.99,2023-12-09
9917,1.99,2023-01-14
4099,0.99,2023-09-24
1853,19.99,2023-08-06
8727,1.99,2023-10-09
1161,1.99,2023-03-19
9014,49.99,2023-04-13
4087,9.99,2023-02-26
2272,4.99,2023-01-27
4259,0.99,2023-08-26
1809,4.99,2023-11-28
8304,9.99,2023-12-25
1068,19.99,2023-10-19
9957,1.99,2023-12-31
8192,19.99,2023-11-10
1269,1.99,2023-11-20
6869,49.99,2023-03-10
8459,19.99,2023-08-31
8067,49.99,2023-03-29
5523,49.99,2023-03-03
9909,4.99,2023-02-13
4634,19.99,2023-07-06
919,4.99,2023-10-16
9875,0.99,2023-10-30
6205,1.99,2023-07-29
7627,4.99,2023-03-05
5174,9.99,2023-07-01
1813,1.99,2023-12-29
7290,0.99,2023-03-13
5082,4.99,2023-11-28
5997,9.99,2023-01-15
1014,0.99,2023-01-26
1701,49.99,2023-10-05
1201,9.99,2023-07-13
3873,19.99,2023-03-21
8820,4.99,2023-11-30
5777,19.99,2023-09-26
1869,9.99,2023-04-07
6251,0.99,2023-12-04
1734,1.99,2023-03-02
881,4.99,2023-04-16
8858,49.99,2023-07-15
226,0.99,2023-08-27
2391,9.99,2023-06-16
4137,0.99,2023-11-23
532,19.99,2023-01-10
8274,19.99,2023-10-04
5624,19.99,2023-02-11
3125,1.99,2023-09-04
3046,9.99,2023-05-26
3032,1.99,2023-12-19
1381,9.99,2023-10-25
6630,19.99,2023-06-05
9188,9.99,2023-11-06
5519,49.99,2023-02-01
3273,19.99,2023-04-30
2839,49.99,2023-04-18
2738,4.99,2023-09-19
5496,9.99,2023-01-16
1705,4.99,2023-05-20
835,0.99,2023-08-03
2529,19.99,2023-10-18
6123,0.99,2023-05-09
1287,0.99,2023-10-21
4186,49.99,2023-09-29
6863,0.99,2023-06-06
5247,49.99,2023-03-17
4220,0.99,2023-07-18
616,1.99,2023-08-23
9441,9.99,2023-02-09
7960,9.99,2023-11-10
6485,0.99,2023-04-02
6979,9.99,2023-06-27
5977,9.99,2023-03-08
6544,49.99,2023-04-19
4969,4.99,2023-09-10
2752,19.99,2023-04-10
5980,19.99,2023-05-07
5773,19.99,2023-10-26
1616,9.99,2023-11-02
5520,0.99,2023-04-29
6263,1.99,2023-10-16
4789,9.99,2023-05-15
9106,19.99,2023-07-03
7926,19.99,2023-10-28
8968,49.99,2023-10-18
7523,19.99,2023-01-10
5337,9.99,2023-12-06
4934,19.99,2023-01-14
5637,4.99,2023-03-02
4219,49.99,2023-12-16
7522,9.99,2023-10-28
5181,49.99,2023-12-10
3104,4.99,2023-11-16
2568,19.99,2023-02-10
4018,49.99,2023-11-15
6651,19.99,2023-01-21
977,1.99,2023-10-18
6869,4.99,2023-04-27
4840,9.99,2023-02-25
9306,19.99,2023-01-20
1668,0.99,2023-02-23
9243,4.99,2023-05-26
4913,49.99,2023-08-25
6382,49.99,2023-01-03
8879,49.99,2023-02-07
4864,4.99,2023-08-02
2284,4.99,2023-03-26
3553,19.99,2023-03-05
7338,4.99,2023-02-05
352,4.99,2023-09-11
6424,0.99,2023-06-11
4507,49.99,2023-09-04
597,49.99,2023-11-20
9352,1.99,2023-04-20
5420,4.99,2023-08-13
2230,19.99,2023-07-08
2195,4.99,2023-05-11
3620,9.99,2023-08-11
1754,1.99,2023-03-28
217,19.99,2023-03-04
9740,4.99,2023-11-11
9019,49.99,2023-09-15
9002,49.99,2023-02-23
9807,0.99,2023-12-11
8561,9.99,2023-06-18
6429,1.99,2023-07-27
2341,0.99,2023-04-02
662,9.99,2023-03-02
840,49.99,2023-03-14
422,9.99,2023-10-18
4826,19.99,2023-04-04
1385,19.99,2023-10-09
7081,4.99,2023-12-11
8987,49.99,2023-06-26
2968,4.99,2023-08-19
7082,1.99,2023-10-01
2671,4.99,2023-08-06
2498,49.99,2023-03-25
5048,49.99,2023-08-17
4901,1.99,2023-05-27
2363,9.99,2023-07-08
5450,0.99,2023-01-17
2838,19.99,2023-01-19
1010,19.99,2023-08-28
4856,19.99,2023-12-09
9289,0.99,2023-08-09
483,19.99,2023-10-02
132,1.99,2023-06-01
7759,19.99,2023-09-05
5214,9.99,2023-04-03
5149,1.99,2023-10-26
1686,0.99,2023-05-06
7476,9.99,2023-11-15
